Source File,Page,Period,Line
670_1564736854575.pdf,5,Unknown Period,"10,421,577 4,570,265 the parent 10,523,047 9,659,470 4,825,646 4,542,971"
670_1564736854575.pdf,5,Unknown Period,"2,791,075 - Non-controlling interest 2,720,629 2,571,136 - -"
670_1564736854575.pdf,5,Unknown Period,"13,212,652 4,570,265 Total equity 13,243,676 12,230,606 4,825,646 4,542,971"
670_1564736854575.pdf,5,Unknown Period,"883,102 - Interest-bearing loans and borrowings 845,478 1,248,858 - -"
670_1564736854575.pdf,5,Unknown Period,"741,178 - Deferred income 769,133 728,405 - -"
670_1564736854575.pdf,5,Unknown Period,"2,736,670 472,031 Defined benefit obligations 2,796,546 2,358,909 475,634 440,725"
670_1564736854575.pdf,5,Unknown Period,"62,905 - Agents' indemnity fund 61,684 53,268 - -"
670_1564736854575.pdf,5,Unknown Period,"761,058 - Deferred tax liabilities 751,731 710,925 - -"
670_1564736854575.pdf,5,Unknown Period,"3,212,873 439,612 Trade and other payables 3,418,774 3,195,439 447,546 449,993"
670_1564736854575.pdf,5,Unknown Period,"118,439 118,439 Unclaimed dividends / dividends payable 5,010 182,093 5,010 182,093"
670_1564736854575.pdf,5,Unknown Period,"3,951,213 1,506,303 Short-term loans and bank overdrafts 3,267,552 3,190,694 1,030,490 935,919"
670_1564736854575.pdf,5,Unknown Period,"435,988 - Interest-bearing loans and borrowings 331,253 820,994 - -"
670_1564736854575.pdf,5,Unknown Period,"- 730,682 Amounts due to subsidiaries - - 705,795 644,088"
670_1564736854575.pdf,5,Unknown Period,"85,576 - Income tax payable 141,261 41,066 455 -"
670_1564736854575.pdf,5,Unknown Period,"12,989,002 3,267,067 Total liabilities 12,588,156 12,530,651 2,730,887 2,652,818"
670_1564736854575.pdf,5,Unknown Period,"26,201,654 7,837,332 Total equity and liabilities 25,831,832 24,761,257 7,556,533 7,195,789"
670_1564736854575.pdf,5,Unknown Period,"The Financial Position as at 30/06/2019, and Income Statements, Statement of Changes in Equity and Statements of Cash Flow for the three"
670_1564736854575.pdf,5,Unknown Period,It is certified that the interim financial statements have been prepared in compliance with the requirements of the Companies Act No.7 of 2007.
670_1564736854575.pdf,6,Unknown Period,For the period ended 30/06/2019
670_1564736854575.pdf,6,Unknown Period,Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000
670_1564736854575.pdf,6,Unknown Period,"Profit for the period - - - - - - - - 101,612 - 101,612 ( 4,685) 96,927"
670_1564736854575.pdf,6,Unknown Period,"foreign operations - - - - - - - - - (1,798) (1,798) 473 (1,325)"
670_1564736854575.pdf,6,Unknown Period,"Total other comprehensive income - - - - - - - - - (1,798) (1,798) 473 (1,325)"
670_1564736854575.pdf,6,Unknown Period,"Unclaimed dividend-write back - - - - - - - - 1,656 - 1,656 - 1,656"
670_1564736854575.pdf,6,Unknown Period,"Transfers - - - 1 1,457 - - - - (11,457) - - - -"
670_1564736854575.pdf,6,Unknown Period,"Profit for the period - - - - - - - - 215,075 - 215,075 34,923 249,998"
670_1564736854575.pdf,6,Unknown Period,"foreign operations - - - - - - - - - (115,335) (115,335) ( 575) (115,910)"
670_1564736854575.pdf,6,Unknown Period,"Total other comprehensive income - - - - - - - - - (115,335) (115,335) ( 575) (115,910)"
670_1564736854575.pdf,6,Unknown Period,"Transfers - - - 1 2,251 - - - - (12,251) - - - -"
670_1564736854575.pdf,6,Unknown Period,"Total contributions by and distributions - - - 1 2,251 - - - - ( 191,836) - ( 179,585) ( 29,473) ( 209,058)"
670_1564736854575.pdf,6,Unknown Period,For the period ended 30/06/2019
670_1564736854575.pdf,6,Unknown Period,Rs'000 Rs'000 Rs'000 Rs'000 Rs'000
670_1564736854575.pdf,6,Unknown Period,"Profit for the period - - - 2 53,725 253,725"
670_1564736854575.pdf,6,Unknown Period,"to owners - - - 1 ,656 1,656"
670_1564736854575.pdf,6,Unknown Period,For the period ended 30/06/2018
670_1564736854575.pdf,6,Unknown Period,"Profit for the period - - - 8 1,037 81,037"
670_1572858262573.pdf,3,Unknown Period,year to 06 months to 06 months to (Decrease) 03 months to 03 months to (Decrease)
670_1572858262573.pdf,3,Unknown Period,31/03/2019 30/09/2019 30/09/2018 % 30/09/2019 30/09/2018 %
670_1572858262573.pdf,3,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1572858262573.pdf,3,Unknown Period,"30,089,318 with customers 15,290,341 14,879,450 3 7,459,141 7,246,850 3"
670_1572858262573.pdf,3,Unknown Period,"(25,143,301) Cost of sales (13,122,488) (12,609,832) 4 (6,426,880) (6,166,433) 4"
670_1572858262573.pdf,3,Unknown Period,"4,946,017 Gross profit 2,167,853 2,269,618 (4) 1,032,261 1,080,417 (4)"
670_1572858262573.pdf,3,Unknown Period,"229,663 Other income and gains 113,156 71,107 59 82,336 47,647 73"
670_1572858262573.pdf,3,Unknown Period,"(597,762) Distribution costs (297,777) (282,274) 5 (149,410) (120,327) 24"
670_1572858262573.pdf,3,Unknown Period,"(2,805,922) Administrative expenses (1,373,539) (1,376,266) (0) (677,480) (730,238) (7)"
670_1572858262573.pdf,3,Unknown Period,"(493,597) Finance costs (247,956) (230,153) 8 (110,802) (122,372) (9)"
670_1572858262573.pdf,3,Unknown Period,"149,599 Finance income 88,339 100,791 (12) 52,256 71,615 (27)"
670_1572858262573.pdf,3,Unknown Period,"1,642,546 Profit / (loss) before tax 450,076 552,823 (19) 229,161 226,742 1"
670_1572858262573.pdf,3,Unknown Period,"(418,720) Tax expense (122,654) (139,464) (12) 1,334 (63,381) (102)"
670_1572858262573.pdf,3,Unknown Period,"1,223,826 Profit / (loss) for the period 327,422 413,359 (21) 230,495 163,361 41"
670_1572858262573.pdf,3,Unknown Period,"868,424 Equity holders of the parent 332,530 367,746 (10) 230,918 152,671 51"
670_1572858262573.pdf,3,Unknown Period,"355,402 Non-controlling interest (5,108) 45,613 (111) (423) 10,690 (104)"
670_1572858262573.pdf,3,Unknown Period,"1,223,826 Profit / (loss) for the period 327,422 413,359 (21) 230,495 163,361 41"
670_1572858262573.pdf,3,Unknown Period,14.51 for the period (Rs.) * 5 .55 6 .14 3 .86 2 .55
670_1572858262573.pdf,3,Unknown Period,14.51 for the period (Rs.) * 5 .55 6 .14 3 .86 2 .55
670_1572858262573.pdf,3,Unknown Period,4 .50 Dividend per share (Rs) 0 .50 - 0 .50 -
670_1572858262573.pdf,3,Unknown Period,"*Computed based on 59,861,512 ordinary shares on issue as at 30/09/2019"
670_1572858262573.pdf,3,Unknown Period,The notes to the financial statements on pages from 9 to 11 form an integral part of the financial statements.
670_1572858262573.pdf,4,Unknown Period,year to 06 months to 06 months to(Decrease) 03 months to 03 months to(Decrease)
670_1572858262573.pdf,4,Unknown Period,31/03/2019 30/09/2019 30/09/2018 % 30/09/2019 30/09/2018 %
670_1572858262573.pdf,4,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1572858262573.pdf,4,Unknown Period,"3,898,365 with customers 2,060,730 1,848,360 11 1,064,171 946,932 12"
670_1572858262573.pdf,4,Unknown Period,"(3,025,141) Cost of sales (1,521,567) (1,445,651) 5 (785,888) (738,935) 6"
670_1572858262573.pdf,4,Unknown Period,"873,224 Gross profit 539,163 402,709 34 278,283 207,997 34"
670_1572858262573.pdf,4,Unknown Period,"240,238 Other income and gains 240,498 108,549 122 65,284 56,413 16"
670_1572858262573.pdf,4,Unknown Period,"(33,671) Distribution costs (29,236) (19,941) 47 (13,630) (7,934) 72"
670_1572858262573.pdf,4,Unknown Period,"(621,200) Administrative expenses (285,486) (340,971) ( 16) (149,451) (197,263) ( 24)"
670_1572858262573.pdf,4,Unknown Period,"(100,406) investment and other amounts (70) (230) ( 70) - (230) ( 100)"
670_1572858262573.pdf,4,Unknown Period,"(127,298) Finance costs (64,793) (38,555) 68 (26,607) (21,945) 21"
670_1572858262573.pdf,4,Unknown Period,"55,832 Finance income 33,905 26,159 30 14,717 19,442 ( 24)"
670_1572858262573.pdf,4,Unknown Period,"292,995 Profit / (loss) before tax 433,981 137,720 215 168,596 56,480 199"
670_1572858262573.pdf,4,Unknown Period,"34,772 Tax (expense) / release (9,575) 8,715 210 2,085 8,918 ( 77)"
670_1572858262573.pdf,4,Unknown Period,"327,767 Profit / (loss) for the period 424,406 146,435 190 170,681 65,398 161"
670_1572858262573.pdf,4,Unknown Period,5.48 for the period (Rs.) * 7.09 2.45 2.85 1.09
670_1572858262573.pdf,4,Unknown Period,5.48 for the period (Rs.) * 7.09 2.45 2.85 1.09
670_1572858262573.pdf,4,Unknown Period,4.50 Dividend per share (Rs) 0.50 - 0.50 -
670_1572858262573.pdf,4,Unknown Period,"*Computed based on 59,861,512 ordinary shares on issue as at 30/09/2019"
670_1572858262573.pdf,4,Unknown Period,The notes to the financial statements on pages from 9 to 11 form an integral part of the financial statements.
670_1572858262573.pdf,5,Unknown Period,year to 06 months to 06 months to (Decrease) 03 months to 03 months to(Decrease)
670_1572858262573.pdf,5,Unknown Period,31/03/2019 30/09/2019 30/09/2018 % 30/09/2019 30/09/2018 %
670_1572858262573.pdf,5,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1572858262573.pdf,5,Unknown Period,"1,223,826 Profit / (loss) for the period 327,422 413,359 ( 21) 230,495 163,361 41"
670_1572858262573.pdf,5,Unknown Period,"89,336 instruments designated at Fair - (6) (100) - (6) (100)"
670_1572858262573.pdf,5,Unknown Period,"1,131,223 Equity holders of the parent 419,102 437,346 ( 4) 319,288 337,606 (5)"
670_1572858262573.pdf,5,Unknown Period,"303,319 Non-controlling interest (4,123) 46,220 (109) 89 11,872 (99)"
670_1572858262573.pdf,5,Unknown Period,The notes to the financial statements on pages from 9 to 11 form an integral part of the financial statements.
670_1572858262573.pdf,6,Unknown Period,year to 06 months to 06 months to (Decrease) 03 months to 03 months to (Decrease)
670_1572858262573.pdf,6,Unknown Period,31/03/2019 30/09/2019 30/09/2018 % 30/09/2019 30/09/2018 %
670_1572858262573.pdf,6,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1572858262573.pdf,6,Unknown Period,"327,767 Profit / (loss) for the period 424,406 146,435 190 170,681 65,398 161"
670_1572858262573.pdf,6,Unknown Period,The notes to the financial statements on pages from 9 to 11 form an integral part of the financial statements.
670_1572858262573.pdf,7,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1572858262573.pdf,7,Unknown Period,"12,217,758 637,484 Property, plant and equipment 12,122,014 12,265,527 652,636 598,201"
670_1572858262573.pdf,7,Unknown Period,"57,115 - Lease rental paid in advance 56,470 57,761 - -"
670_1572858262573.pdf,7,Unknown Period,"293,916 67,363 Formers (moulds) 274,028 300,339 68,660 63,638"
670_1572858262573.pdf,7,Unknown Period,"357,955 163,176 Investment Properties 357,955 348,060 163,176 156,900"
670_1572858262573.pdf,7,Unknown Period,"449,926 - Biological assets 459,159 408,159 - -"
670_1572858262573.pdf,7,Unknown Period,"- - Right of use assets 181,617 - 58,266 -"
670_1572858262573.pdf,7,Unknown Period,"319,844 59,185 Intangible assets 313,152 325,627 53,265 65,089"
670_1572858262573.pdf,7,Unknown Period,"- 3,500,546 Investment in subsidiaries - - 4,400,546 3,600,546"
670_1572858262573.pdf,7,Unknown Period,"- 23,748 Amounts due from subsidiaries - - 16,028 31,277"
670_1572858262573.pdf,7,Unknown Period,"390,933 - Other non-current financial assets 390,933 17 - -"
670_1572858262573.pdf,7,Unknown Period,"137,408 87,230 Deferred tax assets 132,441 107,368 84,954 46,215"
670_1572858262573.pdf,7,Unknown Period,"4,690,253 711,417 Inventories 4,432,475 4,287,461 534,156 644,589"
670_1572858262573.pdf,7,Unknown Period,"5,340,315 1,080,365 Trade and other receivables 5,131,638 4,743,111 725,553 684,136"
670_1572858262573.pdf,7,Unknown Period,"204,029 59,535 Advance and prepayments 249,057 185,058 90,316 91,832"
670_1572858262573.pdf,7,Unknown Period,"- 1,266,170 Amounts due from subsidiaries - - 648,573 1,178,773"
670_1572858262573.pdf,7,Unknown Period,"1,742,202 181,113 Cash and short term deposits 1,476,271 1,308,413 57,659 11,529"
670_1572858262573.pdf,7,Unknown Period,"26,201,654 7,837,332 Total assets 25,577,210 24,336,901 7,553,788 7,172,725"
670_1572858262573.pdf,7,Unknown Period,"508,965 239,184 Capital reserves 520,422 459,463 239,184 189,682"
670_1572858262573.pdf,7,Unknown Period,"64,721 - value through OCI 64,721 11 - -"
670_1572858262573.pdf,7,Unknown Period,"9,249,276 3,732,466 Revenue reserves 9,623,490 8,849,195 4,125,720 3,730,280"
670_1572858262573.pdf,7,Unknown Period,"10,421,577 4,570,265 the parent 10,807,248 9,907,284 4,963,519 4,518,577"
670_1572858262573.pdf,7,Unknown Period,"2,791,075 - Non-controlling interest 2,719,858 2,570,041 - -"
670_1572858262573.pdf,7,Unknown Period,"13,212,652 4,570,265 Total equity 13,527,107 12,477,325 4,963,519 4,518,577"
670_1572858262573.pdf,7,Unknown Period,"883,102 - Interest-bearing loans and borrowings 804,607 1,113,419 - -"
670_1572858262573.pdf,7,Unknown Period,"741,178 - Deferred income 767,553 747,399 - -"
670_1572858262573.pdf,7,Unknown Period,"2,736,670 472,031 Defined benefit obligations 2,858,307 2,414,025 490,464 448,278"
670_1572858262573.pdf,7,Unknown Period,"62,905 - Agents' indemnity fund 63,961 55,660 - -"
670_1572858262573.pdf,7,Unknown Period,"761,058 - Deferred tax liabilities 707,871 708,764 - -"
670_1572858262573.pdf,7,Unknown Period,"118,439 118,439 Unclaimed dividends / dividends payable 35,104 96,661 35,104 96,661"
670_1572858262573.pdf,7,Unknown Period,"3,951,213 1,506,303 Short-term loans and bank overdrafts 3,366,222 2,946,813 986,511 1,073,131"
670_1572858262573.pdf,7,Unknown Period,"435,988 - Interest-bearing loans and borrowings 265,388 693,883 - -"
670_1572858262573.pdf,7,Unknown Period,"- 730,682 Amounts due to subsidiaries - - 652,863 676,362"
670_1572858262573.pdf,7,Unknown Period,"85,576 - Income tax payable 38,814 30,290 - -"
670_1572858262573.pdf,7,Unknown Period,"12,989,002 3,267,067 Total liabilities 12,050,103 11,859,576 2,590,269 2,654,148"
670_1572858262573.pdf,7,Unknown Period,"26,201,654 7,837,332 Total equity and liabilities 25,577,210 24,336,901 7,553,788 7,172,725"
670_1572858262573.pdf,7,Unknown Period,The notes to the financial statements on pages from 9 to 11 form an integral part of the financial statements.
670_1572858262573.pdf,7,Unknown Period,"The Financial Position as at 30/09/2019, and Income Statements, Statement of Changes in Equity and Statements of Cash Flow for the six months"
670_1572858262573.pdf,7,Unknown Period,It is certified that the interim financial statements have been prepared in compliance with the requirements of the Companies Act No.7 of 2007.
670_1572858262573.pdf,8,Unknown Period,For the period ended 30/09/2019
670_1572858262573.pdf,8,Unknown Period,Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000
670_1572858262573.pdf,8,Unknown Period,"Balance as at 01/04/2019 5 98,615 1 67,409 2 69,724 7 1,832 6 4,721 1 ,190,950 1 83,626 1 6,162 6 ,883,361 9 75,177 1 0,421,577 2 ,791,075 1 3,212,652"
670_1572858262573.pdf,8,Unknown Period,"Effect of transition to SLFRS 16 ( 5,156) ( 5,156) ( 860) ( 6,015)"
670_1572858262573.pdf,8,Unknown Period,"Balance as at 01/04/2019 - Restated 5 98,615 1 67,409 2 69,724 7 1,832 6 4,721 1 ,190,950 1 83,626 1 6,162 6 ,878,205 9 75,177 1 0,416,421 2 ,790,215 1 3,206,637"
670_1572858262573.pdf,8,Unknown Period,"Profit / loss) for the period - - - - - - - - 3 32,530 - 3 32,530 ( 5,108) 3 27,422"
670_1572858262573.pdf,8,Unknown Period,"foreign operations - - - - - - - - - 8 6,572 8 6,572 9 85 8 7,557"
670_1572858262573.pdf,8,Unknown Period,"the period - - - - - - - - 3 32,530 8 6,572 4 19,102 ( 4,123) 4 14,979"
670_1572858262573.pdf,8,Unknown Period,"Unclaimed dividend-write back - - - - - - - - 1 ,656 - 1 ,656 - 1 ,656"
670_1572858262573.pdf,8,Unknown Period,"Transfers - - - 1 1,457 - - - - ( 11,457) - - - -"
670_1572858262573.pdf,8,Unknown Period,"to owners - - - 1 1,457 - - - - ( 41,388) - ( 29,931) ( 66,234) ( 96,165)"
670_1572858262573.pdf,8,Unknown Period,"Balance as at 30/09/2019 5 98,615 1 67,409 2 69,724 8 3,289 6 4,721 1 ,190,950 1 83,626 1 6,162 7 ,171,003 1 ,061,749 1 0,807,248 2 ,719,858 1 3,527,107"
670_1572858262573.pdf,8,Unknown Period,For the period ended 30/09/2018
670_1572858262573.pdf,8,Unknown Period,"Balance as at 01/04/2018 5 98,615 1 67,409 2 20,222 5 9,581 1 5 1 ,190,950 1 62,316 1 2,824 6 ,640,309 6 87,074 9 ,739,315 2 ,566,261 1 2,305,576"
670_1572858262573.pdf,8,Unknown Period,"Profit / (loss) for the period - - - - - - - - 3 67,746 - 3 67,746 4 5,613 4 13,359"
670_1572858262573.pdf,8,Unknown Period,"foreign operations - - - - - - - - - 6 9,604 6 9,604 6 09 7 0,213"
670_1572858262573.pdf,8,Unknown Period,financial assets - - - - ( 4) - - - - - ( 4) ( 2) ( 6)
670_1572858262573.pdf,8,Unknown Period,"the period - - - - ( 4) - - - 3 67,746 6 9,604 4 37,346 4 6,220 4 83,566"
670_1572858262573.pdf,8,Unknown Period,"Transfers - - - 1 2,251 - - - - ( 12,251) - - - -"
670_1572858262573.pdf,8,Unknown Period,"to owners - - - 1 2,251 - - - - ( 281,628) - ( 269,377) ( 42,440) ( 311,817)"
670_1572858262573.pdf,8,Unknown Period,"Balance as at 30/09/2018 5 98,615 1 67,409 2 20,222 7 1,832 1 1 1 ,190,950 1 62,316 1 2,824 6 ,726,427 7 56,678 9 ,907,284 2 ,570,041 1 2,477,325"
670_1572858262573.pdf,8,Unknown Period,For the period ended 30/09/2019
670_1572858262573.pdf,8,Unknown Period,Rs'000 Rs'000 Rs'000 Rs'000 Rs'000
670_1572858262573.pdf,8,Unknown Period,"Balance as at 01/04/2019 598,615 239,004 180 3 ,732,466 4,570,265"
670_1572858262573.pdf,8,Unknown Period,"Effect of transition to SLFRS 16 - (2,877) (2,877)"
670_1572858262573.pdf,8,Unknown Period,"Balance as at 1st April 2019 - Restated 598,615 239,004 180 3 ,729,589 4,567,388"
670_1572858262573.pdf,8,Unknown Period,"Profit for the period - - - 424,406 424,406"
670_1572858262573.pdf,8,Unknown Period,"Unclaimed dividend-write back - - - 1,656 1 ,656"
670_1572858262573.pdf,8,Unknown Period,"to owners - - - (28,275) ( 28,275)"
670_1572858262573.pdf,8,Unknown Period,"Balance as at 30/09/2019 598,615 239,004 180 4 ,125,720 4,963,519"
670_1572858262573.pdf,8,Unknown Period,For the period ended 30/09/2018
670_1572858262573.pdf,8,Unknown Period,"Balance as at 01/04/2018 598,615 189,502 180 3 ,853,222 4,641,519"
670_1572858262573.pdf,8,Unknown Period,"Profit for the period - - - 146,435 146,435"
670_1572858262573.pdf,8,Unknown Period,"to owners - - - (269,377) ( 269,377)"
670_1572858262573.pdf,8,Unknown Period,"Balance as at 30/09/2018 598,615 189,502 180 3 ,730,280 4,518,577"
670_1572858262573.pdf,8,Unknown Period,The notes to the financial statements on pages from 9 to 11 form an integral part of the financial statements.
670_1581501936280.pdf,3,Unknown Period,year to 09 months to 09 months to (Decrease) 03 months to 03 months to (Decrease)
670_1581501936280.pdf,3,Unknown Period,31/03/2019 31/12/2019 31/12/2018 % 31/12/2019 31/12/2018 %
670_1581501936280.pdf,3,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1581501936280.pdf,3,Unknown Period,"30,089,318 with customers 23,230,249 22,457,708 3 7,939,908 7,578,258 5"
670_1581501936280.pdf,3,Unknown Period,"(25,143,301) Cost of sales (19,678,721) (18,822,557) 5 (6,556,233) (6,212,725) 6"
670_1581501936280.pdf,3,Unknown Period,"4,946,017 Gross profit 3,551,528 3,635,151 (2) 1,383,675 1,365,533 1"
670_1581501936280.pdf,3,Unknown Period,"229,663 Other income and gains 169,828 113,572 50 56,672 42,465 33"
670_1581501936280.pdf,3,Unknown Period,"(597,762) Distribution costs (490,535) (442,866) 11 (192,758) (160,592) 20"
670_1581501936280.pdf,3,Unknown Period,"(2,805,922) Administrative expenses (2,119,465) (2,077,611) 2 (745,926) (701,345) 6"
670_1581501936280.pdf,3,Unknown Period,"(493,597) Finance costs (354,149) (345,562) 2 (106,193) (115,409) (8)"
670_1581501936280.pdf,3,Unknown Period,"149,599 Finance income 114,464 172,475 (34) 26,125 71,684 (64)"
